word,verse_key,surah_id,verse_id,global_verse_number,word_position,juz,page,audio_file,clip_file,clip_start_sec,clip_end_sec,clip_duration_sec,clip_matched,asr_text,asr_probability
ٱلۡأَرۡضِ,47:22,47,22,4567,7,26,509,fullQuran/alafasy_quran_complete/047/047022.mp3,,,,,False,,
وَتُقَطِّعُوٓاْ,47:22,47,22,4567,8,26,509,fullQuran/alafasy_quran_complete/047/047022.mp3,,,,,False,,
أَرۡحَامَكُمۡ,47:22,47,22,4567,9,26,509,fullQuran/alafasy_quran_complete/047/047022.mp3,,,,,False,,
أُوْلَـٰٓئِكَ,47:23,47,23,4568,0,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
ٱلَّذِينَ,47:23,47,23,4568,1,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
لَعَنَهُمُ,47:23,47,23,4568,2,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
ٱللَّهُ,47:23,47,23,4568,3,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
فَأَصَمَّهُمۡ,47:23,47,23,4568,4,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
وَأَعۡمَىٰٓ,47:23,47,23,4568,5,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
أَبۡصَٰرَهُمۡ,47:23,47,23,4568,6,26,509,fullQuran/alafasy_quran_complete/047/047023.mp3,,,,,False,,
أَفَلَا,47:24,47,24,4569,0,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
يَتَدَبَّرُونَ,47:24,47,24,4569,1,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
ٱلۡقُرۡءَانَ,47:24,47,24,4569,2,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
أَمۡ,47:24,47,24,4569,3,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
عَلَىٰ,47:24,47,24,4569,4,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
قُلُوبٍ,47:24,47,24,4569,5,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
أَقۡفَالُهَآ,47:24,47,24,4569,6,26,509,fullQuran/alafasy_quran_complete/047/047024.mp3,,,,,False,,
إِنَّ,47:25,47,25,4570,0,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
ٱلَّذِينَ,47:25,47,25,4570,1,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
ٱرۡتَدُّواْ,47:25,47,25,4570,2,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
عَلَىٰٓ,47:25,47,25,4570,3,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
أَدۡبَٰرِهِم,47:25,47,25,4570,4,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
مِّنۢ,47:25,47,25,4570,5,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
بَعۡدِ,47:25,47,25,4570,6,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
مَا,47:25,47,25,4570,7,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
تَبَيَّنَ,47:25,47,25,4570,8,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
لَهُمُ,47:25,47,25,4570,9,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
ٱلۡهُدَى,47:25,47,25,4570,10,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
ٱلشَّيۡطَٰنُ,47:25,47,25,4570,11,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
سَوَّلَ,47:25,47,25,4570,12,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
لَهُمۡ,47:25,47,25,4570,13,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
وَأَمۡلَىٰ,47:25,47,25,4570,14,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
لَهُمۡ,47:25,47,25,4570,15,26,509,fullQuran/alafasy_quran_complete/047/047025.mp3,,,,,False,,
ذَٰلِكَ,47:26,47,26,4571,0,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
بِأَنَّهُمۡ,47:26,47,26,4571,1,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
قَالُواْ,47:26,47,26,4571,2,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
لِلَّذِينَ,47:26,47,26,4571,3,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
كَرِهُواْ,47:26,47,26,4571,4,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
مَا,47:26,47,26,4571,5,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
نَزَّلَ,47:26,47,26,4571,6,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
ٱللَّهُ,47:26,47,26,4571,7,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
سَنُطِيعُكُمۡ,47:26,47,26,4571,8,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
فِي,47:26,47,26,4571,9,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
بَعۡضِ,47:26,47,26,4571,10,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
ٱلۡأَمۡرِۖ,47:26,47,26,4571,11,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
وَٱللَّهُ,47:26,47,26,4571,12,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
يَعۡلَمُ,47:26,47,26,4571,13,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
إِسۡرَارَهُمۡ,47:26,47,26,4571,14,26,509,fullQuran/alafasy_quran_complete/047/047026.mp3,,,,,False,,
فَكَيۡفَ,47:27,47,27,4572,0,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
إِذَا,47:27,47,27,4572,1,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
تَوَفَّتۡهُمُ,47:27,47,27,4572,2,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
ٱلۡمَلَـٰٓئِكَةُ,47:27,47,27,4572,3,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
يَضۡرِبُونَ,47:27,47,27,4572,4,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
وُجُوهَهُمۡ,47:27,47,27,4572,5,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
وَأَدۡبَٰرَهُمۡ,47:27,47,27,4572,6,26,509,fullQuran/alafasy_quran_complete/047/047027.mp3,,,,,False,,
ذَٰلِكَ,47:28,47,28,4573,0,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
بِأَنَّهُمُ,47:28,47,28,4573,1,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
ٱتَّبَعُواْ,47:28,47,28,4573,2,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
مَآ,47:28,47,28,4573,3,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
أَسۡخَطَ,47:28,47,28,4573,4,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
ٱللَّهَ,47:28,47,28,4573,5,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
وَكَرِهُواْ,47:28,47,28,4573,6,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
رِضۡوَٰنَهُۥ,47:28,47,28,4573,7,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
فَأَحۡبَطَ,47:28,47,28,4573,8,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
أَعۡمَٰلَهُمۡ,47:28,47,28,4573,9,26,509,fullQuran/alafasy_quran_complete/047/047028.mp3,,,,,False,,
أَمۡ,47:29,47,29,4574,0,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
حَسِبَ,47:29,47,29,4574,1,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
ٱلَّذِينَ,47:29,47,29,4574,2,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
فِي,47:29,47,29,4574,3,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
قُلُوبِهِم,47:29,47,29,4574,4,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
مَّرَضٌ,47:29,47,29,4574,5,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
أَن,47:29,47,29,4574,6,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
لَّن,47:29,47,29,4574,7,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
يُخۡرِجَ,47:29,47,29,4574,8,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
ٱللَّهُ,47:29,47,29,4574,9,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
أَضۡغَٰنَهُمۡ,47:29,47,29,4574,10,26,509,fullQuran/alafasy_quran_complete/047/047029.mp3,,,,,False,,
وَلَوۡ,47:30,47,30,4575,0,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
نَشَآءُ,47:30,47,30,4575,1,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
لَأَرَيۡنَٰكَهُمۡ,47:30,47,30,4575,2,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
فَلَعَرَفۡتَهُم,47:30,47,30,4575,3,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
بِسِيمَٰهُمۡۚ,47:30,47,30,4575,4,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
وَلَتَعۡرِفَنَّهُمۡ,47:30,47,30,4575,5,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
فِي,47:30,47,30,4575,6,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
لَحۡنِ,47:30,47,30,4575,7,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
ٱلۡقَوۡلِۚ,47:30,47,30,4575,8,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
وَٱللَّهُ,47:30,47,30,4575,9,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
يَعۡلَمُ,47:30,47,30,4575,10,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
أَعۡمَٰلَكُمۡ,47:30,47,30,4575,11,26,510,fullQuran/alafasy_quran_complete/047/047030.mp3,,,,,False,,
وَلَنَبۡلُوَنَّكُمۡ,47:31,47,31,4576,0,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
حَتَّىٰ,47:31,47,31,4576,1,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
نَعۡلَمَ,47:31,47,31,4576,2,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
ٱلۡمُجَٰهِدِينَ,47:31,47,31,4576,3,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
مِنكُمۡ,47:31,47,31,4576,4,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
وَٱلصَّـٰبِرِينَ,47:31,47,31,4576,5,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
وَنَبۡلُوَاْ,47:31,47,31,4576,6,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
أَخۡبَارَكُمۡ,47:31,47,31,4576,7,26,510,fullQuran/alafasy_quran_complete/047/047031.mp3,,,,,False,,
إِنَّ,47:32,47,32,4577,0,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
ٱلَّذِينَ,47:32,47,32,4577,1,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
كَفَرُواْ,47:32,47,32,4577,2,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
وَصَدُّواْ,47:32,47,32,4577,3,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
عَن,47:32,47,32,4577,4,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
سَبِيلِ,47:32,47,32,4577,5,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
ٱللَّهِ,47:32,47,32,4577,6,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
وَشَآقُّواْ,47:32,47,32,4577,7,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
ٱلرَّسُولَ,47:32,47,32,4577,8,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
مِنۢ,47:32,47,32,4577,9,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
بَعۡدِ,47:32,47,32,4577,10,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
مَا,47:32,47,32,4577,11,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
تَبَيَّنَ,47:32,47,32,4577,12,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
لَهُمُ,47:32,47,32,4577,13,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
ٱلۡهُدَىٰ,47:32,47,32,4577,14,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
لَن,47:32,47,32,4577,15,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
يَضُرُّواْ,47:32,47,32,4577,16,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
ٱللَّهَ,47:32,47,32,4577,17,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
شَيۡـٔٗا,47:32,47,32,4577,18,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
وَسَيُحۡبِطُ,47:32,47,32,4577,19,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
أَعۡمَٰلَهُمۡ,47:32,47,32,4577,20,26,510,fullQuran/alafasy_quran_complete/047/047032.mp3,,,,,False,,
۞يَـٰٓأَيُّهَا,47:33,47,33,4578,0,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
ٱلَّذِينَ,47:33,47,33,4578,1,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
ءَامَنُوٓاْ,47:33,47,33,4578,2,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
أَطِيعُواْ,47:33,47,33,4578,3,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
ٱللَّهَ,47:33,47,33,4578,4,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
وَأَطِيعُواْ,47:33,47,33,4578,5,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
ٱلرَّسُولَ,47:33,47,33,4578,6,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
وَلَا,47:33,47,33,4578,7,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
تُبۡطِلُوٓاْ,47:33,47,33,4578,8,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
أَعۡمَٰلَكُمۡ,47:33,47,33,4578,9,26,510,fullQuran/alafasy_quran_complete/047/047033.mp3,,,,,False,,
إِنَّ,47:34,47,34,4579,0,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
ٱلَّذِينَ,47:34,47,34,4579,1,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
كَفَرُواْ,47:34,47,34,4579,2,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
وَصَدُّواْ,47:34,47,34,4579,3,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
عَن,47:34,47,34,4579,4,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
سَبِيلِ,47:34,47,34,4579,5,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
ٱللَّهِ,47:34,47,34,4579,6,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
ثُمَّ,47:34,47,34,4579,7,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
مَاتُواْ,47:34,47,34,4579,8,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
وَهُمۡ,47:34,47,34,4579,9,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
كُفَّارٞ,47:34,47,34,4579,10,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
فَلَن,47:34,47,34,4579,11,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
يَغۡفِرَ,47:34,47,34,4579,12,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
ٱللَّهُ,47:34,47,34,4579,13,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
لَهُمۡ,47:34,47,34,4579,14,26,510,fullQuran/alafasy_quran_complete/047/047034.mp3,,,,,False,,
فَلَا,47:35,47,35,4580,0,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
تَهِنُواْ,47:35,47,35,4580,1,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
وَتَدۡعُوٓاْ,47:35,47,35,4580,2,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
إِلَى,47:35,47,35,4580,3,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
ٱلسَّلۡمِ,47:35,47,35,4580,4,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
وَأَنتُمُ,47:35,47,35,4580,5,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
ٱلۡأَعۡلَوۡنَ,47:35,47,35,4580,6,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
وَٱللَّهُ,47:35,47,35,4580,7,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
مَعَكُمۡ,47:35,47,35,4580,8,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
وَلَن,47:35,47,35,4580,9,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
يَتِرَكُمۡ,47:35,47,35,4580,10,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
أَعۡمَٰلَكُمۡ,47:35,47,35,4580,11,26,510,fullQuran/alafasy_quran_complete/047/047035.mp3,,,,,False,,
إِنَّمَا,47:36,47,36,4581,0,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
ٱلۡحَيَوٰةُ,47:36,47,36,4581,1,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
ٱلدُّنۡيَا,47:36,47,36,4581,2,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
لَعِبٞ,47:36,47,36,4581,3,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
وَلَهۡوٞۚ,47:36,47,36,4581,4,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
وَإِن,47:36,47,36,4581,5,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
تُؤۡمِنُواْ,47:36,47,36,4581,6,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
وَتَتَّقُواْ,47:36,47,36,4581,7,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
يُؤۡتِكُمۡ,47:36,47,36,4581,8,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
أُجُورَكُمۡ,47:36,47,36,4581,9,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
وَلَا,47:36,47,36,4581,10,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
يَسۡـَٔلۡكُمۡ,47:36,47,36,4581,11,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
أَمۡوَٰلَكُمۡ,47:36,47,36,4581,12,26,510,fullQuran/alafasy_quran_complete/047/047036.mp3,,,,,False,,
إِن,47:37,47,37,4582,0,26,510,fullQuran/alafasy_quran_complete/047/047037.mp3,,,,,False,,
يَسۡـَٔلۡكُمُوهَا,47:37,47,37,4582,1,26,510,fullQuran/alafasy_quran_complete/047/047037.mp3,,,,,False,,
فَيُحۡفِكُمۡ,47:37,47,37,4582,2,26,510,fullQuran/alafasy_quran_complete/047/047037.mp3,,,,,False,,
تَبۡخَلُواْ,47:37,47,37,4582,3,26,510,fullQuran/alafasy_quran_complete/047/047037.mp3,,,,,False,,
وَيُخۡرِجۡ,47:37,47,37,4582,4,26,510,fullQuran/alafasy_quran_complete/047/047037.mp3,,,,,False,,
أَضۡغَٰنَكُمۡ,47:37,47,37,4582,5,26,510,fullQuran/alafasy_quran_complete/047/047037.mp3,,,,,False,,
هَـٰٓأَنتُمۡ,47:38,47,38,4583,0,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
هَـٰٓؤُلَآءِ,47:38,47,38,4583,1,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
تُدۡعَوۡنَ,47:38,47,38,4583,2,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
لِتُنفِقُواْ,47:38,47,38,4583,3,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
فِي,47:38,47,38,4583,4,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
سَبِيلِ,47:38,47,38,4583,5,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
ٱللَّهِ,47:38,47,38,4583,6,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
فَمِنكُم,47:38,47,38,4583,7,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
مَّن,47:38,47,38,4583,8,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
يَبۡخَلُۖ,47:38,47,38,4583,9,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
وَمَن,47:38,47,38,4583,10,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
يَبۡخَلۡ,47:38,47,38,4583,11,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
فَإِنَّمَا,47:38,47,38,4583,12,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
يَبۡخَلُ,47:38,47,38,4583,13,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
عَن,47:38,47,38,4583,14,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
نَّفۡسِهِۦۚ,47:38,47,38,4583,15,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
وَٱللَّهُ,47:38,47,38,4583,16,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
ٱلۡغَنِيُّ,47:38,47,38,4583,17,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
وَأَنتُمُ,47:38,47,38,4583,18,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
ٱلۡفُقَرَآءُۚ,47:38,47,38,4583,19,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
وَإِن,47:38,47,38,4583,20,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
تَتَوَلَّوۡاْ,47:38,47,38,4583,21,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
يَسۡتَبۡدِلۡ,47:38,47,38,4583,22,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
قَوۡمًا,47:38,47,38,4583,23,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
غَيۡرَكُمۡ,47:38,47,38,4583,24,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
ثُمَّ,47:38,47,38,4583,25,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
لَا,47:38,47,38,4583,26,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
يَكُونُوٓاْ,47:38,47,38,4583,27,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
أَمۡثَٰلَكُم,47:38,47,38,4583,28,26,510,fullQuran/alafasy_quran_complete/047/047038.mp3,,,,,False,,
إِنَّا,48:1,48,1,4584,0,26,511,fullQuran/alafasy_quran_complete/048/048001.mp3,,,,,False,,
فَتَحۡنَا,48:1,48,1,4584,1,26,511,fullQuran/alafasy_quran_complete/048/048001.mp3,,,,,False,,
لَكَ,48:1,48,1,4584,2,26,511,fullQuran/alafasy_quran_complete/048/048001.mp3,,,,,False,,
فَتۡحٗا,48:1,48,1,4584,3,26,511,fullQuran/alafasy_quran_complete/048/048001.mp3,,,,,False,,
مُّبِينٗا,48:1,48,1,4584,4,26,511,fullQuran/alafasy_quran_complete/048/048001.mp3,,,,,False,,
