word,verse_key,surah_id,verse_id,global_verse_number,word_position,ruku,juz,page,audio_file
ٱللَّهُ,39:20,39,20,4078,18,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
ٱلۡمِيعَادَ,39:20,39,20,4078,19,2,23,460,fullQuran/alafasy_quran_complete/039/039020.mp3
أَلَمۡ,39:21,39,21,4079,0,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
تَرَ,39:21,39,21,4079,1,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
أَنَّ,39:21,39,21,4079,2,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ٱللَّهَ,39:21,39,21,4079,3,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
أَنزَلَ,39:21,39,21,4079,4,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
مِنَ,39:21,39,21,4079,5,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ٱلسَّمَآءِ,39:21,39,21,4079,6,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
مَآءٗ,39:21,39,21,4079,7,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
فَسَلَكَهُۥ,39:21,39,21,4079,8,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
يَنَٰبِيعَ,39:21,39,21,4079,9,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
فِي,39:21,39,21,4079,10,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ٱلۡأَرۡضِ,39:21,39,21,4079,11,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ثُمَّ,39:21,39,21,4079,12,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
يُخۡرِجُ,39:21,39,21,4079,13,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
بِهِۦ,39:21,39,21,4079,14,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
زَرۡعٗا,39:21,39,21,4079,15,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
مُّخۡتَلِفًا,39:21,39,21,4079,16,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
أَلۡوَٰنُهُۥ,39:21,39,21,4079,17,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ثُمَّ,39:21,39,21,4079,18,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
يَهِيجُ,39:21,39,21,4079,19,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
فَتَرَىٰهُ,39:21,39,21,4079,20,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
مُصۡفَرّٗا,39:21,39,21,4079,21,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ثُمَّ,39:21,39,21,4079,22,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
يَجۡعَلُهُۥ,39:21,39,21,4079,23,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
حُطَٰمًاۚ,39:21,39,21,4079,24,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
إِنَّ,39:21,39,21,4079,25,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
فِي,39:21,39,21,4079,26,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ذَٰلِكَ,39:21,39,21,4079,27,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
لَذِكۡرَىٰ,39:21,39,21,4079,28,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
لِأُوْلِي,39:21,39,21,4079,29,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
ٱلۡأَلۡبَٰبِ,39:21,39,21,4079,30,2,23,460,fullQuran/alafasy_quran_complete/039/039021.mp3
أَفَمَن,39:22,39,22,4080,0,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
شَرَحَ,39:22,39,22,4080,1,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
ٱللَّهُ,39:22,39,22,4080,2,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
صَدۡرَهُۥ,39:22,39,22,4080,3,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
لِلۡإِسۡلَٰمِ,39:22,39,22,4080,4,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
فَهُوَ,39:22,39,22,4080,5,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
عَلَىٰ,39:22,39,22,4080,6,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
نُورٖ,39:22,39,22,4080,7,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
مِّن,39:22,39,22,4080,8,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
رَّبِّهِۦۚ,39:22,39,22,4080,9,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
فَوَيۡلٞ,39:22,39,22,4080,10,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
لِّلۡقَٰسِيَةِ,39:22,39,22,4080,11,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
قُلُوبُهُم,39:22,39,22,4080,12,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
مِّن,39:22,39,22,4080,13,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
ذِكۡرِ,39:22,39,22,4080,14,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
ٱللَّهِۚ,39:22,39,22,4080,15,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
أُوْلَـٰٓئِكَ,39:22,39,22,4080,16,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
فِي,39:22,39,22,4080,17,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
ضَلَٰلٖ,39:22,39,22,4080,18,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
مُّبِينٍ,39:22,39,22,4080,19,3,23,461,fullQuran/alafasy_quran_complete/039/039022.mp3
ٱللَّهُ,39:23,39,23,4081,0,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
نَزَّلَ,39:23,39,23,4081,1,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
أَحۡسَنَ,39:23,39,23,4081,2,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ٱلۡحَدِيثِ,39:23,39,23,4081,3,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
كِتَٰبٗا,39:23,39,23,4081,4,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
مُّتَشَٰبِهٗا,39:23,39,23,4081,5,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
مَّثَانِيَ,39:23,39,23,4081,6,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
تَقۡشَعِرُّ,39:23,39,23,4081,7,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
مِنۡهُ,39:23,39,23,4081,8,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
جُلُودُ,39:23,39,23,4081,9,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ٱلَّذِينَ,39:23,39,23,4081,10,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
يَخۡشَوۡنَ,39:23,39,23,4081,11,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
رَبَّهُمۡ,39:23,39,23,4081,12,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ثُمَّ,39:23,39,23,4081,13,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
تَلِينُ,39:23,39,23,4081,14,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
جُلُودُهُمۡ,39:23,39,23,4081,15,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
وَقُلُوبُهُمۡ,39:23,39,23,4081,16,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
إِلَىٰ,39:23,39,23,4081,17,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ذِكۡرِ,39:23,39,23,4081,18,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ٱللَّهِۚ,39:23,39,23,4081,19,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ذَٰلِكَ,39:23,39,23,4081,20,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
هُدَى,39:23,39,23,4081,21,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ٱللَّهِ,39:23,39,23,4081,22,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
يَهۡدِي,39:23,39,23,4081,23,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
بِهِۦ,39:23,39,23,4081,24,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
مَن,39:23,39,23,4081,25,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
يَشَآءُۚ,39:23,39,23,4081,26,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
وَمَن,39:23,39,23,4081,27,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
يُضۡلِلِ,39:23,39,23,4081,28,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
ٱللَّهُ,39:23,39,23,4081,29,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
فَمَا,39:23,39,23,4081,30,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
لَهُۥ,39:23,39,23,4081,31,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
مِنۡ,39:23,39,23,4081,32,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
هَادٍ,39:23,39,23,4081,33,3,23,461,fullQuran/alafasy_quran_complete/039/039023.mp3
أَفَمَن,39:24,39,24,4082,0,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
يَتَّقِي,39:24,39,24,4082,1,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
بِوَجۡهِهِۦ,39:24,39,24,4082,2,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
سُوٓءَ,39:24,39,24,4082,3,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
ٱلۡعَذَابِ,39:24,39,24,4082,4,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
يَوۡمَ,39:24,39,24,4082,5,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
ٱلۡقِيَٰمَةِۚ,39:24,39,24,4082,6,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
وَقِيلَ,39:24,39,24,4082,7,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
لِلظَّـٰلِمِينَ,39:24,39,24,4082,8,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
ذُوقُواْ,39:24,39,24,4082,9,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
مَا,39:24,39,24,4082,10,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
كُنتُمۡ,39:24,39,24,4082,11,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
تَكۡسِبُونَ,39:24,39,24,4082,12,3,23,461,fullQuran/alafasy_quran_complete/039/039024.mp3
كَذَّبَ,39:25,39,25,4083,0,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
ٱلَّذِينَ,39:25,39,25,4083,1,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
مِن,39:25,39,25,4083,2,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
قَبۡلِهِمۡ,39:25,39,25,4083,3,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
فَأَتَىٰهُمُ,39:25,39,25,4083,4,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
ٱلۡعَذَابُ,39:25,39,25,4083,5,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
مِنۡ,39:25,39,25,4083,6,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
حَيۡثُ,39:25,39,25,4083,7,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
لَا,39:25,39,25,4083,8,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
يَشۡعُرُونَ,39:25,39,25,4083,9,3,23,461,fullQuran/alafasy_quran_complete/039/039025.mp3
فَأَذَاقَهُمُ,39:26,39,26,4084,0,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
ٱللَّهُ,39:26,39,26,4084,1,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
ٱلۡخِزۡيَ,39:26,39,26,4084,2,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
فِي,39:26,39,26,4084,3,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
ٱلۡحَيَوٰةِ,39:26,39,26,4084,4,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
ٱلدُّنۡيَاۖ,39:26,39,26,4084,5,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
وَلَعَذَابُ,39:26,39,26,4084,6,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
ٱلۡأٓخِرَةِ,39:26,39,26,4084,7,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
أَكۡبَرُۚ,39:26,39,26,4084,8,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
لَوۡ,39:26,39,26,4084,9,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
كَانُواْ,39:26,39,26,4084,10,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
يَعۡلَمُونَ,39:26,39,26,4084,11,3,23,461,fullQuran/alafasy_quran_complete/039/039026.mp3
وَلَقَدۡ,39:27,39,27,4085,0,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
ضَرَبۡنَا,39:27,39,27,4085,1,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
لِلنَّاسِ,39:27,39,27,4085,2,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
فِي,39:27,39,27,4085,3,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
هَٰذَا,39:27,39,27,4085,4,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
ٱلۡقُرۡءَانِ,39:27,39,27,4085,5,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
مِن,39:27,39,27,4085,6,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
كُلِّ,39:27,39,27,4085,7,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
مَثَلٖ,39:27,39,27,4085,8,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
لَّعَلَّهُمۡ,39:27,39,27,4085,9,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
يَتَذَكَّرُونَ,39:27,39,27,4085,10,3,23,461,fullQuran/alafasy_quran_complete/039/039027.mp3
قُرۡءَانًا,39:28,39,28,4086,0,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
عَرَبِيًّا,39:28,39,28,4086,1,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
غَيۡرَ,39:28,39,28,4086,2,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
ذِي,39:28,39,28,4086,3,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
عِوَجٖ,39:28,39,28,4086,4,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
لَّعَلَّهُمۡ,39:28,39,28,4086,5,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
يَتَّقُونَ,39:28,39,28,4086,6,3,23,461,fullQuran/alafasy_quran_complete/039/039028.mp3
ضَرَبَ,39:29,39,29,4087,0,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
ٱللَّهُ,39:29,39,29,4087,1,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
مَثَلٗا,39:29,39,29,4087,2,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
رَّجُلٗا,39:29,39,29,4087,3,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
فِيهِ,39:29,39,29,4087,4,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
شُرَكَآءُ,39:29,39,29,4087,5,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
مُتَشَٰكِسُونَ,39:29,39,29,4087,6,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
وَرَجُلٗا,39:29,39,29,4087,7,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
سَلَمٗا,39:29,39,29,4087,8,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
لِّرَجُلٍ,39:29,39,29,4087,9,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
هَلۡ,39:29,39,29,4087,10,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
يَسۡتَوِيَانِ,39:29,39,29,4087,11,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
مَثَلًاۚ,39:29,39,29,4087,12,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
ٱلۡحَمۡدُ,39:29,39,29,4087,13,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
لِلَّهِۚ,39:29,39,29,4087,14,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
بَلۡ,39:29,39,29,4087,15,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
أَكۡثَرُهُمۡ,39:29,39,29,4087,16,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
لَا,39:29,39,29,4087,17,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
يَعۡلَمُونَ,39:29,39,29,4087,18,3,23,461,fullQuran/alafasy_quran_complete/039/039029.mp3
إِنَّكَ,39:30,39,30,4088,0,3,23,461,fullQuran/alafasy_quran_complete/039/039030.mp3
مَيِّتٞ,39:30,39,30,4088,1,3,23,461,fullQuran/alafasy_quran_complete/039/039030.mp3
وَإِنَّهُم,39:30,39,30,4088,2,3,23,461,fullQuran/alafasy_quran_complete/039/039030.mp3
مَّيِّتُونَ,39:30,39,30,4088,3,3,23,461,fullQuran/alafasy_quran_complete/039/039030.mp3
ثُمَّ,39:31,39,31,4089,0,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
إِنَّكُمۡ,39:31,39,31,4089,1,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
يَوۡمَ,39:31,39,31,4089,2,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
ٱلۡقِيَٰمَةِ,39:31,39,31,4089,3,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
عِندَ,39:31,39,31,4089,4,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
رَبِّكُمۡ,39:31,39,31,4089,5,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
تَخۡتَصِمُونَ,39:31,39,31,4089,6,3,23,461,fullQuran/alafasy_quran_complete/039/039031.mp3
۞فَمَنۡ,39:32,39,32,4090,0,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
أَظۡلَمُ,39:32,39,32,4090,1,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
مِمَّن,39:32,39,32,4090,2,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
كَذَبَ,39:32,39,32,4090,3,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
عَلَى,39:32,39,32,4090,4,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
ٱللَّهِ,39:32,39,32,4090,5,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
وَكَذَّبَ,39:32,39,32,4090,6,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
بِٱلصِّدۡقِ,39:32,39,32,4090,7,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
إِذۡ,39:32,39,32,4090,8,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
جَآءَهُۥٓۚ,39:32,39,32,4090,9,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
أَلَيۡسَ,39:32,39,32,4090,10,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
فِي,39:32,39,32,4090,11,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
جَهَنَّمَ,39:32,39,32,4090,12,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
مَثۡوٗى,39:32,39,32,4090,13,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
لِّلۡكَٰفِرِينَ,39:32,39,32,4090,14,4,24,462,fullQuran/alafasy_quran_complete/039/039032.mp3
وَٱلَّذِي,39:33,39,33,4091,0,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
جَآءَ,39:33,39,33,4091,1,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
بِٱلصِّدۡقِ,39:33,39,33,4091,2,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
وَصَدَّقَ,39:33,39,33,4091,3,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
بِهِۦٓ,39:33,39,33,4091,4,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
أُوْلَـٰٓئِكَ,39:33,39,33,4091,5,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
هُمُ,39:33,39,33,4091,6,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
ٱلۡمُتَّقُونَ,39:33,39,33,4091,7,4,24,462,fullQuran/alafasy_quran_complete/039/039033.mp3
لَهُم,39:34,39,34,4092,0,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
مَّا,39:34,39,34,4092,1,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
يَشَآءُونَ,39:34,39,34,4092,2,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
عِندَ,39:34,39,34,4092,3,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
رَبِّهِمۡۚ,39:34,39,34,4092,4,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
ذَٰلِكَ,39:34,39,34,4092,5,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
جَزَآءُ,39:34,39,34,4092,6,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
ٱلۡمُحۡسِنِينَ,39:34,39,34,4092,7,4,24,462,fullQuran/alafasy_quran_complete/039/039034.mp3
لِيُكَفِّرَ,39:35,39,35,4093,0,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
ٱللَّهُ,39:35,39,35,4093,1,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
عَنۡهُمۡ,39:35,39,35,4093,2,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
أَسۡوَأَ,39:35,39,35,4093,3,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
ٱلَّذِي,39:35,39,35,4093,4,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
عَمِلُواْ,39:35,39,35,4093,5,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
وَيَجۡزِيَهُمۡ,39:35,39,35,4093,6,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
أَجۡرَهُم,39:35,39,35,4093,7,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
بِأَحۡسَنِ,39:35,39,35,4093,8,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
ٱلَّذِي,39:35,39,35,4093,9,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
كَانُواْ,39:35,39,35,4093,10,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
يَعۡمَلُونَ,39:35,39,35,4093,11,4,24,462,fullQuran/alafasy_quran_complete/039/039035.mp3
أَلَيۡسَ,39:36,39,36,4094,0,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
ٱللَّهُ,39:36,39,36,4094,1,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
بِكَافٍ,39:36,39,36,4094,2,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
عَبۡدَهُۥۖ,39:36,39,36,4094,3,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
وَيُخَوِّفُونَكَ,39:36,39,36,4094,4,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
بِٱلَّذِينَ,39:36,39,36,4094,5,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
مِن,39:36,39,36,4094,6,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
دُونِهِۦۚ,39:36,39,36,4094,7,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
وَمَن,39:36,39,36,4094,8,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
يُضۡلِلِ,39:36,39,36,4094,9,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
ٱللَّهُ,39:36,39,36,4094,10,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
فَمَا,39:36,39,36,4094,11,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
لَهُۥ,39:36,39,36,4094,12,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
مِنۡ,39:36,39,36,4094,13,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
هَادٖ,39:36,39,36,4094,14,4,24,462,fullQuran/alafasy_quran_complete/039/039036.mp3
وَمَن,39:37,39,37,4095,0,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
يَهۡدِ,39:37,39,37,4095,1,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
ٱللَّهُ,39:37,39,37,4095,2,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
فَمَا,39:37,39,37,4095,3,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
لَهُۥ,39:37,39,37,4095,4,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
مِن,39:37,39,37,4095,5,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
مُّضِلٍّۗ,39:37,39,37,4095,6,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
أَلَيۡسَ,39:37,39,37,4095,7,4,24,462,fullQuran/alafasy_quran_complete/039/039037.mp3
